559,27.5,0,0,270
558,27.5,0,0,270
557,27.5,0,0,270
556,27.5,0,0,270
555,27.5,0,0,270
554,27.5,0,0,270
553,27.5,0,0,270
552,27.5,0,0,270
551,27.5,0,0,270
550,27.5,0,0,270
549,27.5,0,0,270
548,27.5,0,0,270
547,27.5,0,0,270
546,27.5,0,0,270
545,27.5,0,0,270
544,27.5,0,0,270
543,27.5,0,0,270
542,27.5,0,0,270
541,27.5,0,0,270
540,27.5,0,0,270
539,27.5,0,0,270
538,27.5,0,0,270
537,27.5,0,0,270
536,27.5,0,0,270
535,27.5,0,0,270
534,27.5,0,0,270
533,27.5,0,0,270
532,27.5,0,0,270
531,27.5,0,0,270
530,27.5,0,0,270
529,27.5,0,0,270
528,27.5,0,0,270
527,27.5,0,0,270
526,27.5,0,0,270
525,27.5,0,0,270
524,27.5,0,0,270
523,27.5,0,0,270
522,27.5,0,0,270
521,27.5,0,0,270
520,27.5,0,0,270
519,27.5,0,0,270
518,27.5,0,0,270
517,27.5,0,0,270
516,27.5,0,0,270
515,27.5,0,0,270
514,27.5,0,0,270
513,27.5,0,0,270
512,27.5,0,0,270
511,27.5,0,0,270
510,27.5,0,0,270
509,27.5,0,0,270
508,27.5,0,0,270
507,27.5,0,0,270
506,27.5,0,0,270
505,27.5,0,0,270
504,27.5,0,0,270
503,27.5,0,0,270
502,27.5,0,0,270
501,27.5,0,0,270
500,27.5,0,0,270
499,27.5,0,0,270
498,27.5,0,0,270
497,27.5,0,0,270
496,27.5,0,0,270
495,27.5,0,0,270
494,27.5,0,0,270
493,27.5,0,0,270
492,27.5,0,0,270
491,27.5,0,0,270
490,27.5,0,0,270
489,27.5,0,0,270
488,27.5,0,0,270
487,27.5,0,0,270
486,27.5,0,0,270
485,27.5,0,0,270
484,27.5,0,0,270
483,27.5,0,0,270
482,27.5,0,0,270
481,27.5,0,0,270
480,27.5,0,0,270
479,27.5,0,0,270
478,27.5,0,0,270
477,27.5,0,0,270
476,27.5,0,0,270
475,27.5,0,0,270
474,27.5,0,0,270
473,27.5,0,0,270
472,27.5,0,0,270
471,27.5,0,0,270
470,27.5,0,0,270
469,27.5,0,0,270
468,27.5,0,0,270
467,27.5,0,0,270
466,27.5,0,0,270
465,27.5,0,0,270
464,27.5,0,0,270
463,27.5,0,0,270
462,27.5,0,0,270
461,27.5,0,0,270
460,27.5,0,0,270
459,27.5,0,0,270
458,27.5,0,0,270
457,27.5,0,0,270
456,27.5,0,0,270
455,27.5,0,0,270
454,27.5,0,0,270
453,27.5,0,0,270
452,27.5,0,0,270
451,27.5,0,0,270
